Ts,x,y,label
390,1.44532,0.03863,0.10000
398,1.44532,0.03863,0.10000
409,1.44532,0.03863,0.10000
415,1.44532,0.03863,1.00000
416,1.44532,0.03863,1.00000
417,1.44532,0.03863,1.00000
422,1.44532,0.03863,1.00000
423,1.44532,0.03863,1.00000
430,1.44532,0.03863,0.10000
444,1.44532,0.03863,0.10000
447,1.44532,0.03863,0.10000
473,1.44532,0.03863,1.00000
474,1.44532,0.03863,1.00000
485,1.44532,0.03863,0.10000
489,1.44532,0.03863,0.10000
494,1.44532,0.03863,0.10000
498,1.44532,0.03863,0.10000
20,1.45045,0.02844,1.00000
21,1.45045,0.02844,1.00000
27,1.45045,0.02844,0.10000
33,1.45045,0.02844,1.00000
34,1.45045,0.02844,1.00000
35,1.45045,0.02844,1.00000
43,1.45045,0.02844,1.00000
44,1.45045,0.02844,1.00000
45,1.45045,0.02844,1.00000
46,1.45045,0.02844,1.00000
49,1.45045,0.02844,0.10000
55,1.45045,0.02844,0.10000
64,1.45045,0.02844,1.00000
65,1.45045,0.02844,1.00000
66,1.45045,0.02844,1.00000
75,1.45045,0.02844,0.10000
79,1.45045,0.02844,1.00000
80,1.45045,0.02844,1.00000
81,1.45045,0.02844,1.00000
91,1.45045,0.02844,1.00000
92,1.45045,0.02844,1.00000
93,1.45045,0.02844,1.00000
96,1.45045,0.02844,0.10000
98,1.45045,0.02844,0.10000
102,1.45045,0.02844,1.00000
103,1.45045,0.02844,1.00000
104,1.45045,0.02844,1.00000
126,1.45045,0.02844,1.00000
127,1.45045,0.02844,1.00000
128,1.45045,0.02844,1.00000
129,1.45045,0.02844,1.00000
133,1.45045,0.02844,1.00000
134,1.45045,0.02844,1.00000
135,1.45045,0.02844,1.00000
136,1.45045,0.02844,1.00000
137,1.45045,0.02844,1.00000
140,1.45045,0.02844,1.00000
141,1.45045,0.02844,1.00000
165,1.45045,0.02844,0.10000
168,1.45045,0.02844,1.00000
169,1.45045,0.02844,1.00000
174,1.45045,0.02844,1.00000
175,1.45045,0.02844,1.00000
176,1.45045,0.02844,1.00000
177,1.45045,0.02844,1.00000
178,1.45045,0.02844,1.00000
179,1.45045,0.02844,1.00000
198,1.45045,0.02844,0.10000
208,1.45045,0.02844,0.10000
217,1.45045,0.02844,1.00000
218,1.45045,0.02844,1.00000
219,1.45045,0.02844,1.00000
222,1.45045,0.02844,1.00000
223,1.45045,0.02844,1.00000
228,1.45045,0.02844,1.00000
229,1.45045,0.02844,1.00000
231,1.45045,0.02844,1.00000
232,1.45045,0.02844,1.00000
233,1.45045,0.02844,1.00000
250,1.45045,0.02844,0.10000
256,1.45045,0.02844,0.10000
260,1.45045,0.02844,1.00000
261,1.45045,0.02844,1.00000
262,1.45045,0.02844,1.00000
263,1.45045,0.02844,1.00000
264,1.45045,0.02844,1.00000
265,1.45045,0.02844,1.00000
266,1.45045,0.02844,1.00000
267,1.45045,0.02844,1.00000
269,1.45045,0.02844,1.00000
270,1.45045,0.02844,1.00000
272,1.45045,0.02844,0.10000
276,1.45045,0.02844,0.10000
280,1.45045,0.02844,1.00000
281,1.45045,0.02844,1.00000
282,1.45045,0.02844,1.00000
289,1.45045,0.02844,1.00000
290,1.45045,0.02844,1.00000
293,1.45045,0.02844,1.00000
294,1.45045,0.02844,1.00000
298,1.45045,0.02844,0.10000
306,1.45045,0.02844,0.10000
310,1.45045,0.02844,0.10000
316,1.45045,0.02844,0.10000
319,1.45045,0.02844,1.00000
320,1.45045,0.02844,1.00000
322,1.45045,0.02844,0.10000
329,1.45045,0.02844,1.00000
330,1.45045,0.02844,1.00000
341,1.45045,0.02844,0.10000
343,1.45045,0.02844,0.10000
345,1.45045,0.02844,0.10000
369,1.45045,0.02844,0.10000
372,1.45045,0.02844,1.00000
373,1.45045,0.02844,1.00000
375,1.45045,0.02844,0.10000
383,1.45045,0.02844,1.00000
384,1.45045,0.02844,1.00000
392,1.45045,0.02844,0.10000
394,1.45045,0.02844,0.10000
399,1.45045,0.02844,0.10000
404,1.45045,0.02844,0.10000
410,1.45045,0.02844,0.10000
416,1.45045,0.02844,0.10000
422,1.45045,0.02844,0.10000
429,1.45045,0.02844,0.10000
431,1.45045,0.02844,1.00000
432,1.45045,0.02844,1.00000
443,1.45045,0.02844,0.10000
446,1.45045,0.02844,1.00000
447,1.45045,0.02844,1.00000
453,1.45045,0.02844,0.10000
456,1.45045,0.02844,0.10000
458,1.45045,0.02844,0.10000
464,1.45045,0.02844,1.00000
465,1.45045,0.02844,1.00000
476,1.45045,0.02844,0.10000
492,1.45045,0.02844,0.10000
19,1.47007,0.01845,1.00000
20,1.47007,0.01845,1.00000
32,1.47007,0.01845,0.10000
36,1.47007,0.01845,0.10000
43,1.47007,0.01845,0.10000
50,1.47007,0.01845,0.10000
54,1.47007,0.01845,0.10000
58,1.47007,0.01845,0.10000
67,1.47007,0.01845,1.00000
68,1.47007,0.01845,1.00000
70,1.47007,0.01845,0.10000
74,1.47007,0.01845,0.10000
76,1.47007,0.01845,0.10000
81,1.47007,0.01845,1.00000
82,1.47007,0.01845,1.00000
83,1.47007,0.01845,1.00000
85,1.47007,0.01845,0.10000
94,1.47007,0.01845,1.00000
95,1.47007,0.01845,1.00000
109,1.47007,0.01845,1.00000
110,1.47007,0.01845,1.00000
129,1.47007,0.01845,0.10000
135,1.47007,0.01845,0.10000
140,1.47007,0.01845,0.10000
143,1.47007,0.01845,1.00000
144,1.47007,0.01845,1.00000
145,1.47007,0.01845,1.00000
146,1.47007,0.01845,1.00000
